OmiVoxel (v0.1.0) (400x600px) (06/02/2020 18:03:47)
$Texturas (nombre,r1,g1,b1,a1,r2,g2,b2,a2,r3,g3,b3,a3)$
sombra,50,50,50,40,50,50,50,40,50,50,50,40
rojo,242,82,53,255,240,49,15,255,191,39,13,255
naranja,251,170,89,255,250,143,37,255,238,122,6,255
amarillo,240,237,94,255,236,232,53,255,211,207,20,255
verde,112,189,100,255,88,177,75,255,74,149,64,255
limon,82,239,78,255,33,234,28,255,22,199,18,255
negro,62,62,62,255,74,74,74,255,40,40,40,255
gris,126,126,126,255,110,110,110,255,148,148,148,255
blanco,211,211,211,255,229,229,229,255,188,188,188,255
cafe,116,90,63,255,89,70,49,255,136,106,74,255
caqui,208,185,130,255,193,163,89,255,170,138,64,255
azul,31,100,203,255,62,128,225,255,104,155,232,255
marino,53,53,236,255,22,22,233,255,90,90,239,255
agua,53,217,230,255,91,237,244,255,14,200,209,255
morado,202,43,198,255,174,36,171,255,216,65,211,255
rosa,248,152,192,255,245,126,177,255,243,90,155,255
halloween,243,136,39,255,58,33,33,255,67,46,24,255
navidad,62,168,67,255,168,220,58,255,239,65,39,255
mimo,191,191,191,255,168,168,168,255,51,51,51,255
payaso,245,114,16,255,43,91,219,255,50,238,23,255
leopardo,236,231,26,255,208,204,17,255,142,69,45,255
reptil,57,120,54,255,96,142,32,255,163,122,67,255
saurio,154,65,207,255,103,41,231,255,249,23,243,255
vidrio,153,251,245,100,190,252,249,100,115,249,242,100
malla,130,126,165,255,0,0,0,0,0,0,0,0
reja,108,85,79,255,121,114,85,255,0,0,0,0
hojas,77,141,61,255,153,199,107,100,131,248,114,50
$Voxels (x,y,z,r,g,b,a,grupo)$
-37.30682048732794,18.617474972884104,25.0,136,106,74,255,0
-31.49460187172854,19.944075943623538,25.0,136,106,74,255,0
-25.549581320873894,19.498558243636147,25.0,116,90,63,255,0
-20.00000000000006,17.320508075688718,25.0,116,90,63,255,0
-15.338962563403461,13.603454755418397,25.0,136,106,74,255,0
-11.980622641951598,8.677674782351195,25.0,136,106,74,255,0
-10.22338347549744,2.9808453235234458,25.0,136,106,74,255,0
-10.223383475497428,-2.980845323523474,25.0,116,90,63,255,0
-11.980622641951552,-8.677674782351271,25.0,89,70,49,255,0
-15.338962563403442,-13.603454755418436,25.0,89,70,49,255,0
-20.000000000000032,-17.320508075688732,25.0,116,90,63,255,0
-25.54958132087371,-19.498558243636445,25.0,136,106,74,255,0
-31.494601871728527,-19.944075943623506,25.0,89,70,49,255,0
-37.3068204873278,-18.61747497288438,25.0,89,70,49,255,0
-42.469796037174696,-15.63662964936047,25.0,136,106,74,255,0
-46.524775486319804,-11.266401161272583,25.0,116,90,63,255,0
-49.11145611572278,-5.895103488218112,25.0,116,90,63,255,0
20.00000000000002,0.0,75.0,148,148,148,255,2
19.111456115722806,5.895103488218088,75.0,126,126,126,255,2
16.524775486319836,11.266401161272519,75.0,110,110,110,255,2
12.469796037174616,15.636629649360636,75.0,126,126,126,255,2
7.306820487327895,18.617474972884096,75.0,110,110,110,255,2
1.4946018717283966,19.944075943623638,75.0,110,110,110,255,2
-4.450418679126228,19.49855824363649,75.0,126,126,126,255,2
-10.000000000000009,17.320508075688778,75.0,148,148,148,255,2
-14.661037436596551,13.603454755418365,75.0,126,126,126,255,2
-18.019377358048388,8.67767478235117,75.0,110,110,110,255,2
-19.776616524502582,2.9808453235234285,75.0,110,110,110,255,2
-19.7766165245026,-2.9808453235234627,75.0,148,148,148,255,2
-18.019377358048366,-8.677674782351215,75.0,126,126,126,255,2
-14.661037436596523,-13.60345475541837,75.0,148,148,148,255,2
-9.999999999999941,-17.320508075688803,75.0,110,110,110,255,2
-4.450418679126471,-19.498558243636438,75.0,110,110,110,255,2
1.494601871728514,-19.944075943623602,75.0,110,110,110,255,2
7.306820487327794,-18.617474972884118,75.0,126,126,126,255,2
12.469796037174723,-15.636629649360529,75.0,126,126,126,255,2
16.52477548631984,-11.266401161272507,75.0,148,148,148,255,2
19.11145611572281,-5.895103488218081,75.0,148,148,148,255,2
20.00000000000002,0.0,80.0,110,110,110,255,2
19.111456115722806,5.895103488218088,80.0,148,148,148,255,2
16.524775486319836,11.266401161272519,80.0,148,148,148,255,2
12.469796037174616,15.636629649360636,80.0,148,148,148,255,2
7.306820487327895,18.617474972884096,80.0,126,126,126,255,2
1.4946018717283966,19.944075943623638,80.0,126,126,126,255,2
-4.450418679126228,19.49855824363649,80.0,148,148,148,255,2
-10.000000000000009,17.320508075688778,80.0,148,148,148,255,2
-14.661037436596551,13.603454755418365,80.0,110,110,110,255,2
-18.019377358048388,8.67767478235117,80.0,110,110,110,255,2
-19.776616524502582,2.9808453235234285,80.0,126,126,126,255,2
-19.7766165245026,-2.9808453235234627,80.0,126,126,126,255,2
-18.019377358048366,-8.677674782351215,80.0,148,148,148,255,2
-14.661037436596523,-13.60345475541837,80.0,110,110,110,255,2
-9.999999999999941,-17.320508075688803,80.0,126,126,126,255,2
-4.450418679126471,-19.498558243636438,80.0,110,110,110,255,2
1.494601871728514,-19.944075943623602,80.0,110,110,110,255,2
7.306820487327794,-18.617474972884118,80.0,110,110,110,255,2
12.469796037174723,-15.636629649360529,80.0,148,148,148,255,2
16.52477548631984,-11.266401161272507,80.0,110,110,110,255,2
19.11145611572281,-5.895103488218081,80.0,110,110,110,255,2
20.00000000000002,0.0,85.0,126,126,126,255,2
19.111456115722806,5.895103488218088,85.0,148,148,148,255,2
16.524775486319836,11.266401161272519,85.0,148,148,148,255,2
12.469796037174616,15.636629649360636,85.0,148,148,148,255,2
7.306820487327895,18.617474972884096,85.0,148,148,148,255,2
1.4946018717283966,19.944075943623638,85.0,126,126,126,255,2
-4.450418679126228,19.49855824363649,85.0,126,126,126,255,2
-10.000000000000009,17.320508075688778,85.0,148,148,148,255,2
-14.661037436596551,13.603454755418365,85.0,126,126,126,255,2
-18.019377358048388,8.67767478235117,85.0,126,126,126,255,2
-19.776616524502582,2.9808453235234285,85.0,148,148,148,255,2
-19.7766165245026,-2.9808453235234627,85.0,126,126,126,255,2
-18.019377358048366,-8.677674782351215,85.0,148,148,148,255,2
-14.661037436596523,-13.60345475541837,85.0,148,148,148,255,2
-9.999999999999941,-17.320508075688803,85.0,110,110,110,255,2
-4.450418679126471,-19.498558243636438,85.0,148,148,148,255,2
1.494601871728514,-19.944075943623602,85.0,126,126,126,255,2
7.306820487327794,-18.617474972884118,85.0,148,148,148,255,2
12.469796037174723,-15.636629649360529,85.0,126,126,126,255,2
16.52477548631984,-11.266401161272507,85.0,148,148,148,255,2
19.11145611572281,-5.895103488218081,85.0,126,126,126,255,2
20.00000000000002,0.0,90.0,126,126,126,255,2
19.111456115722806,5.895103488218088,90.0,126,126,126,255,2
16.524775486319836,11.266401161272519,90.0,110,110,110,255,2
12.469796037174616,15.636629649360636,90.0,110,110,110,255,2
7.306820487327895,18.617474972884096,90.0,148,148,148,255,2
1.4946018717283966,19.944075943623638,90.0,110,110,110,255,2
-4.450418679126228,19.49855824363649,90.0,148,148,148,255,2
-10.000000000000009,17.320508075688778,90.0,110,110,110,255,2
-14.661037436596551,13.603454755418365,90.0,110,110,110,255,2
-18.019377358048388,8.67767478235117,90.0,126,126,126,255,2
-19.776616524502582,2.9808453235234285,90.0,110,110,110,255,2
-19.7766165245026,-2.9808453235234627,90.0,148,148,148,255,2
-18.019377358048366,-8.677674782351215,90.0,110,110,110,255,2
-14.661037436596523,-13.60345475541837,90.0,110,110,110,255,2
-9.999999999999941,-17.320508075688803,90.0,148,148,148,255,2
-4.450418679126471,-19.498558243636438,90.0,148,148,148,255,2
1.494601871728514,-19.944075943623602,90.0,110,110,110,255,2
7.306820487327794,-18.617474972884118,90.0,126,126,126,255,2
12.469796037174723,-15.636629649360529,90.0,126,126,126,255,2
16.52477548631984,-11.266401161272507,90.0,148,148,148,255,2
19.11145611572281,-5.895103488218081,90.0,148,148,148,255,2
20.00000000000002,0.0,95.0,148,148,148,255,2
19.111456115722806,5.895103488218088,95.0,110,110,110,255,2
16.524775486319836,11.266401161272519,95.0,110,110,110,255,2
12.469796037174616,15.636629649360636,95.0,110,110,110,255,2
7.306820487327895,18.617474972884096,95.0,148,148,148,255,2
1.4946018717283966,19.944075943623638,95.0,148,148,148,255,2
-4.450418679126228,19.49855824363649,95.0,148,148,148,255,2
-10.000000000000009,17.320508075688778,95.0,126,126,126,255,2
-14.661037436596551,13.603454755418365,95.0,110,110,110,255,2
-18.019377358048388,8.67767478235117,95.0,110,110,110,255,2
-19.776616524502582,2.9808453235234285,95.0,110,110,110,255,2
-19.7766165245026,-2.9808453235234627,95.0,126,126,126,255,2
-18.019377358048366,-8.677674782351215,95.0,148,148,148,255,2
-14.661037436596523,-13.60345475541837,95.0,110,110,110,255,2
-9.999999999999941,-17.320508075688803,95.0,148,148,148,255,2
-4.450418679126471,-19.498558243636438,95.0,126,126,126,255,2
1.494601871728514,-19.944075943623602,95.0,148,148,148,255,2
7.306820487327794,-18.617474972884118,95.0,126,126,126,255,2
12.469796037174723,-15.636629649360529,95.0,148,148,148,255,2
16.52477548631984,-11.266401161272507,95.0,126,126,126,255,2
19.11145611572281,-5.895103488218081,95.0,126,126,126,255,2
20.00000000000002,0.0,100.0,148,148,148,255,2
19.111456115722806,5.895103488218088,100.0,126,126,126,255,2
16.524775486319836,11.266401161272519,100.0,148,148,148,255,2
12.469796037174616,15.636629649360636,100.0,148,148,148,255,2
7.306820487327895,18.617474972884096,100.0,148,148,148,255,2
1.4946018717283966,19.944075943623638,100.0,148,148,148,255,2
-4.450418679126228,19.49855824363649,100.0,148,148,148,255,2
-10.000000000000009,17.320508075688778,100.0,126,126,126,255,2
-14.661037436596551,13.603454755418365,100.0,126,126,126,255,2
-18.019377358048388,8.67767478235117,100.0,110,110,110,255,2
-19.776616524502582,2.9808453235234285,100.0,126,126,126,255,2
-19.7766165245026,-2.9808453235234627,100.0,148,148,148,255,2
-18.019377358048366,-8.677674782351215,100.0,126,126,126,255,2
-14.661037436596523,-13.60345475541837,100.0,110,110,110,255,2
-9.999999999999941,-17.320508075688803,100.0,148,148,148,255,2
-4.450418679126471,-19.498558243636438,100.0,110,110,110,255,2
1.494601871728514,-19.944075943623602,100.0,126,126,126,255,2
7.306820487327794,-18.617474972884118,100.0,148,148,148,255,2
12.469796037174723,-15.636629649360529,100.0,110,110,110,255,2
16.52477548631984,-11.266401161272507,100.0,126,126,126,255,2
19.11145611572281,-5.895103488218081,100.0,126,126,126,255,2
20.00000000000002,0.0,75.0,148,148,148,255,3
19.11145611572281,-5.895103488218081,75.0,126,126,126,255,3
16.52477548631984,-11.266401161272507,75.0,148,148,148,255,3
12.469796037174723,-15.636629649360529,75.0,126,126,126,255,3
7.306820487327794,-18.617474972884118,75.0,126,126,126,255,3
1.494601871728514,-19.944075943623602,75.0,110,110,110,255,3
-4.4504186791263844,-19.49855824363644,75.0,126,126,126,255,3
-9.999999999999941,-17.320508075688803,75.0,126,126,126,255,3
-14.661037436596523,-13.60345475541837,75.0,110,110,110,255,3
-18.019377358048366,-8.677674782351215,75.0,110,110,110,255,3
-19.7766165245026,-2.9808453235234627,75.0,148,148,148,255,3
-19.776616524502582,2.9808453235234285,75.0,148,148,148,255,3
-18.019377358048388,8.67767478235117,75.0,126,126,126,255,3
-14.661037436596551,13.603454755418365,75.0,110,110,110,255,3
-9.999999999999996,17.32050807568876,75.0,148,148,148,255,3
-4.4504186791263685,19.49855824363643,75.0,148,148,148,255,3
1.4946018717283966,19.944075943623638,75.0,148,148,148,255,3
7.306820487327895,18.617474972884096,75.0,148,148,148,255,3
12.469796037174616,15.636629649360636,75.0,126,126,126,255,3
16.524775486319836,11.266401161272519,75.0,148,148,148,255,3
19.111456115722806,5.895103488218088,75.0,126,126,126,255,3
16.666666666666675,0.0,70.83333333333333,148,148,148,255,3
15.661543679765163,-5.700335722094438,70.83333333333333,110,110,110,255,3
12.767407385316279,-10.713126828109027,70.83333333333333,126,126,126,255,3
8.333333333333272,-14.43375672974069,70.83333333333333,126,126,126,255,3
2.8941362944488094,-16.41346255020348,70.83333333333333,126,126,126,255,3
-2.894136294448756,-16.41346255020349,70.83333333333333,148,148,148,255,3
-8.333333333333263,-14.433756729740693,70.83333333333333,148,148,148,255,3
-12.767407385316229,-10.713126828109088,70.83333333333333,126,126,126,255,3
-15.661543679765098,-5.700335722094616,70.83333333333333,148,148,148,255,3
-16.666666666666675,-2.041077998578923e-15,70.83333333333333,148,148,148,255,3
-15.661543679765135,5.700335722094515,70.83333333333333,126,126,126,255,3
-12.767407385316279,10.713126828109027,70.83333333333333,148,148,148,255,3
-8.33333333333325,14.4337567297407,70.83333333333333,110,110,110,255,3
-2.8941362944487925,16.413462550203484,70.83333333333333,148,148,148,255,3
2.8941362944487943,16.413462550203484,70.83333333333333,126,126,126,255,3
8.33333333333326,14.433756729740697,70.83333333333333,110,110,110,255,3
12.767407385316226,10.713126828109091,70.83333333333333,110,110,110,255,3
15.661543679765158,5.700335722094454,70.83333333333333,148,148,148,255,3
13.333333333333334,0.0,66.66666666666666,148,148,148,255,3
12.012918238698923,-5.785116521567442,66.66666666666666,126,126,126,255,3
8.313197358116454,-10.424419766240401,66.66666666666666,148,148,148,255,3
2.966945786084221,-12.999038829090987,66.66666666666666,126,126,126,255,3
-2.9669457860841972,-12.999038829090981,66.66666666666666,148,148,148,255,3
-8.313197358116456,-10.424419766240392,66.66666666666666,148,148,148,255,3
-12.012918238698914,-5.785116521567492,66.66666666666666,110,110,110,255,3
-13.333333333333336,-1.6328623988631379e-15,66.66666666666666,126,126,126,255,3
-12.012918238698912,5.7851165215674545,66.66666666666666,148,148,148,255,3
-8.313197358116449,10.424419766240392,66.66666666666666,110,110,110,255,3
-2.9669457860841453,12.999038829090994,66.66666666666666,110,110,110,255,3
2.966945786084203,12.999038829090974,66.66666666666666,126,126,126,255,3
8.313197358116394,10.42441976624043,66.66666666666666,148,148,148,255,3
12.012918238698905,5.7851165215674785,66.66666666666666,110,110,110,255,3
10.00000000000001,0.0,62.499999999999986,148,148,148,255,3
8.41253532831182,-5.406408174555969,62.499999999999986,110,110,110,255,3
4.154150130018888,-9.096319953545176,62.499999999999986,126,126,126,255,3
-1.4231483827328537,-9.898214418809323,62.499999999999986,126,126,126,255,3
-6.548607339452842,-7.557495743542594,62.499999999999986,110,110,110,255,3
-9.594929736144968,-2.817325568414327,62.499999999999986,148,148,148,255,3
-9.594929736144955,2.817325568414302,62.499999999999986,126,126,126,255,3
-6.548607339452851,7.557495743542591,62.499999999999986,148,148,148,255,3
-1.4231483827328606,9.898214418809308,62.499999999999986,148,148,148,255,3
4.154150130018874,9.096319953545178,62.499999999999986,126,126,126,255,3
8.41253532831181,5.406408174555971,62.499999999999986,148,148,148,255,3
6.666666666666667,0.0,58.333333333333314,110,110,110,255,3
4.156598679058227,-5.212209883120201,58.333333333333314,126,126,126,255,3
-1.4834728930420924,-6.49951941454549,58.333333333333314,126,126,126,255,3
-6.006459119349457,-2.892558260783746,58.333333333333314,126,126,126,255,3
-6.0064591193494685,2.89255826078372,58.333333333333314,126,126,126,255,3
-1.483472893042073,6.499519414545499,58.333333333333314,110,110,110,255,3
4.1565986790581935,5.2122098831202175,58.333333333333314,126,126,126,255,3
4.483184570562453e-30,-3.827021247335482e-15,54.16666666666664,110,110,110,255,3
-1.758241650921241e-30,-4.5924254968025815e-15,49.99999999999997,110,110,110,255,3
22.0,0.0,100.0,136,106,74,255,4
21.250368178359498,5.694018992255459,100.0,89,70,49,255,4
19.05255888325766,10.999999999999979,100.0,136,106,74,255,4
15.556349186104047,15.556349186104047,100.0,89,70,49,255,4
10.999999999999996,19.05255888325765,100.0,89,70,49,255,4
5.694018992255432,21.250368178359505,100.0,89,70,49,255,4
1.3471114790620886e-15,22.0,100.0,116,90,63,255,4
-5.694018992255468,21.250368178359505,100.0,136,106,74,255,4
-10.99999999999997,19.052558883257664,100.0,116,90,63,255,4
-15.556349186104043,15.556349186104047,100.0,136,106,74,255,4
-19.05255888325765,10.999999999999993,100.0,136,106,74,255,4
-21.250368178359498,5.694018992255456,100.0,136,106,74,255,4
-22.000000000000004,-2.6942229581241776e-15,100.0,89,70,49,255,4
-21.2503681783595,-5.694018992255473,100.0,116,90,63,255,4
-19.052558883257653,-10.99999999999999,100.0,116,90,63,255,4
-15.556349186104061,-15.556349186104036,100.0,136,106,74,255,4
-10.999999999999964,-19.052558883257653,100.0,136,106,74,255,4
-5.694018992255453,-21.250368178359498,100.0,116,90,63,255,4
6.232092787412782e-15,-22.000000000000014,100.0,136,106,74,255,4
5.694018992255487,-21.250368178359487,100.0,136,106,74,255,4
10.999999999999993,-19.05255888325765,100.0,89,70,49,255,4
15.556349186104047,-15.556349186104047,100.0,89,70,49,255,4
19.052558883257667,-10.999999999999957,100.0,89,70,49,255,4
21.250368178359498,-5.694018992255444,100.0,136,106,74,255,4
27.499999999999996,3.05311331771918e-15,100.0,89,70,49,255,4
26.85706528202738,5.911687105803152,100.0,89,70,49,255,4
24.95832404095136,11.546950292907178,100.0,89,70,49,255,4
21.892559306905174,16.642290917828575,100.0,89,70,49,255,4
17.80312283150028,20.959456516009983,100.0,116,90,63,255,4
12.88123211924421,24.296581222265644,100.0,116,90,63,255,4
7.357029309553582,26.497624794278625,100.0,116,90,63,255,4
1.4888199860989413,27.459668880905905,100.0,89,70,49,255,4
-4.449004905201085,27.137729369891964,100.0,116,90,63,255,4
-10.17879927184753,25.54685979496182,100.0,116,90,63,255,4
-15.432644297466092,22.7614474493141,100.0,136,106,74,255,4
-19.964876027886092,18.911735118469142,100.0,89,70,49,255,4
-23.563572344608716,14.177731072368092,100.0,89,70,49,255,4
-26.060462207527085,8.780792078739417,100.0,89,70,49,255,4
-27.338793821744897,2.973273006658409,100.0,89,70,49,255,4
-27.338793821744872,-2.9732730066584874,100.0,116,90,63,255,4
-26.060462207527067,-8.78079207873947,100.0,136,106,74,255,4
-23.563572344608627,-14.177731072368218,100.0,89,70,49,255,4
-19.964876027886092,-18.91173511846913,100.0,116,90,63,255,4
-15.432644297466092,-22.761447449314126,100.0,116,90,63,255,4
-10.178799271847495,-25.546859794961833,100.0,116,90,63,255,4
-4.449004905201155,-27.13772936989194,100.0,89,70,49,255,4
1.488819986099118,-27.45966888090589,100.0,89,70,49,255,4
7.357029309553585,-26.497624794278636,100.0,136,106,74,255,4
12.881232119244297,-24.29658122226559,100.0,116,90,63,255,4
17.803122831500335,-20.959456516009944,100.0,89,70,49,255,4
21.892559306905202,-16.64229091782854,100.0,116,90,63,255,4
24.958324040951393,-11.546950292907095,100.0,89,70,49,255,4
26.857065282027385,-5.911687105803118,100.0,89,70,49,255,4
33.0,0.0,100.0,89,70,49,255,4
32.46967642375472,5.8923775283553335,100.0,89,70,49,255,4
30.89575073111132,11.595369194684329,100.0,89,70,49,255,4
28.32881018886147,16.925676154395088,100.0,116,90,63,255,4
24.851358378119112,21.71197795601057,100.0,116,90,63,255,4
20.575163461338,25.80043892144515,100.0,116,90,63,255,4
15.63766586160897,29.059652551272347,100.0,116,90,63,255,4
10.197560814373295,31.38486503774006,100.0,136,106,74,255,4
4.429697771982575,32.70134213834186,100.0,116,90,63,255,4
-1.4805394015668734,32.96677119586339,100.0,89,70,49,255,4
-7.343190820558403,32.17262110200018,100.0,136,106,74,255,4
-12.969826044579207,30.344416494197986,100.0,136,106,74,255,4
-18.179600387919244,27.54091737280308,100.0,89,70,49,255,4
-22.80506741656649,23.85223050630396,100.0,89,70,49,255,4
-26.69756081437325,19.39691332565163,100.0,116,90,63,255,4
-29.73197264077984,14.318163390879402,100.0,136,106,74,255,4
-31.81077440296322,8.779215903700063,100.0,116,90,63,255,4
-32.867151701842914,2.9580971938130096,100.0,136,106,74,255,4
-32.86715170184288,-2.9580971938134115,100.0,89,70,49,255,4
-31.810774402963165,-8.779215903700253,100.0,89,70,49,255,4
-29.731972640779844,-14.318163390879395,100.0,136,106,74,255,4
-26.69756081437326,-19.396913325651617,100.0,136,106,74,255,4
-22.80506741656649,-23.85223050630396,100.0,89,70,49,255,4
-18.179600387919233,-27.540917372803086,100.0,89,70,49,255,4
-12.969826044579161,-30.344416494198008,100.0,136,106,74,255,4
-7.343190820558362,-32.1726211020002,100.0,136,106,74,255,4
-1.4805394015668294,-32.966771195863394,100.0,89,70,49,255,4
4.42969777198264,-32.70134213834184,100.0,136,106,74,255,4
10.197560814373348,-31.384865037740035,100.0,136,106,74,255,4
15.637665861609113,-29.05965255127227,100.0,89,70,49,255,4
20.575163461338263,-25.80043892144494,100.0,116,90,63,255,4
24.85135837811917,-21.711977956010507,100.0,136,106,74,255,4
28.328810188861627,-16.925676154394825,100.0,136,106,74,255,4
30.89575073111134,-11.595369194684316,100.0,136,106,74,255,4
32.46967642375473,-5.892377528355291,100.0,89,70,49,255,4
38.50000000000001,0.0,100.0,89,70,49,255,4
38.04879631554341,5.876997442426611,100.0,89,70,49,255,4
36.70576109411481,11.616243045914945,100.0,116,90,63,255,4
34.502373943000634,17.08321375787795,100.0,136,106,74,255,4
31.49028038951868,22.149768418416823,100.0,116,90,63,255,4
27.740081353630266,26.69715128050134,100.0,89,70,49,255,4
23.33967832221559,30.618775544026914,100.0,116,90,63,255,4
18.39221301272199,33.822721660071366,100.0,89,70,49,255,4
13.013649818727359,36.23389184721314,100.0,116,90,63,255,4
7.33005770284042,37.79577031987877,100.0,116,90,63,255,4
1.4746552470663505,38.471747970456214,100.0,116,90,63,255,4
-4.4153118778382865,38.24598045574749,100.0,116,90,63,255,4
-10.201787834571558,37.12375957494589,100.0,89,70,49,255,4
-15.749142531096654,35.13138923434716,100.0,136,106,74,255,4
-20.927350675047048,32.31556890608007,100.0,136,106,74,255,4
-25.61503945637431,28.742299032060522,100.0,89,70,49,255,4
-29.702333423144786,24.495334029572568,100.0,89,70,49,255,4
-33.09342986900736,19.674219158713527,100.0,89,70,49,255,4
-35.70884436743073,14.391957265869424,100.0,136,106,74,255,4
-37.487273819294515,8.772360092770695,100.0,89,70,49,255,4
-38.38703334557403,2.94714623420488,100.0,89,70,49,255,4
-38.387033345574004,-2.947146234205145,100.0,116,90,63,255,4
-37.48727381929447,-8.772360092770887,100.0,89,70,49,255,4
-35.70884436743068,-14.391957265869468,100.0,136,106,74,255,4
-33.09342986900716,-19.674219158713917,100.0,116,90,63,255,4
-29.702333423144793,-24.495334029572586,100.0,89,70,49,255,4
-25.61503945637411,-28.742299032060657,100.0,116,90,63,255,4
-20.92735067504703,-32.315568906080074,100.0,116,90,63,255,4
-15.749142531096586,-35.13138923434716,100.0,89,70,49,255,4
-10.201787834571245,-37.123759574945986,100.0,136,106,74,255,4
-4.415311877838273,-38.24598045574752,100.0,89,70,49,255,4
1.4746552470664007,-38.471747970456185,100.0,136,106,74,255,4
7.3300577028404525,-37.79577031987876,100.0,136,106,74,255,4
13.01364981872748,-36.233891847213094,100.0,116,90,63,255,4
18.392213012722184,-33.82272166007125,100.0,116,90,63,255,4
23.339678322215768,-30.61877554402678,100.0,116,90,63,255,4
27.740081353630256,-26.69715128050133,100.0,136,106,74,255,4
31.49028038951872,-22.149768418416787,100.0,136,106,74,255,4
34.502373943000656,-17.08321375787791,100.0,89,70,49,255,4
36.70576109411481,-11.616243045914944,100.0,89,70,49,255,4
38.04879631554344,-5.876997442426556,100.0,136,106,74,255,4
44.0,0.0,100.0,136,106,74,255,4
43.6074094788103,5.864626036446435,100.0,116,90,63,255,4
42.43664370239252,11.624597682336749,100.0,116,90,63,255,4
40.50859501376279,17.17712810719394,100.0,89,70,49,255,4
37.85766948744612,22.42313227404439,100.0,136,106,74,255,4
34.531172952261095,27.2689951142508,100.0,116,90,63,255,4
30.588466817684154,31.628242090628987,100.0,89,70,49,255,4
26.099908768091677,35.42308233761273,100.0,116,90,63,255,4
21.145597228213997,38.58579684109359,100.0,89,70,49,255,4
15.81394200485051,41.059946885830534,100.0,136,106,74,255,4
10.20008661177126,42.80138120566163,100.0,136,106,74,255,4
4.4042104314602435,43.77902386389418,100.0,116,90,63,255,4
-1.4702589883378256,43.975428804131205,100.0,116,90,63,255,4
-7.318491601657749,43.387091175561245,100.0,89,70,49,255,4
-13.036125558967958,42.024509877104116,100.0,89,70,49,255,4
-18.521129546846737,39.912000204311,100.0,136,106,74,255,4
-23.67562353918862,37.08725994233892,100.0,116,90,63,255,4
-28.40762546858732,33.6006966480826,100.0,136,106,74,255,4
-32.63269264851008,29.5145281261259,100.0,89,70,49,255,4
-36.27542865503747,24.90167215054616,100.0,89,70,49,255,4
-39.270828777834915,19.84444524550827,100.0,89,70,49,255,4
-41.56544003074846,14.43309374494095,100.0,136,106,74,255,4
-43.11831502160964,8.764183344569727,100.0,89,70,49,255,4
-43.901742659418744,2.9388758847851877,100.0,116,90,63,255,4
-43.90174265941873,-2.938875884785491,100.0,89,70,49,255,4
-43.118315021609625,-8.764183344569794,100.0,89,70,49,255,4
-41.56544003074839,-14.43309374494106,100.0,136,106,74,255,4
-39.2708287778347,-19.844445245508613,100.0,116,90,63,255,4
-36.27542865503745,-24.90167215054618,100.0,116,90,63,255,4
-32.63269264850997,-29.514528126126,100.0,89,70,49,255,4
-28.407625468587064,-33.6006966480828,100.0,136,106,74,255,4
-23.675623539188216,-37.08725994233922,100.0,136,106,74,255,4
-18.521129546846737,-39.912000204311,100.0,89,70,49,255,4
-13.036125558967889,-42.02450987710412,100.0,89,70,49,255,4
-7.31849160165773,-43.387091175561245,100.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,100.0,136,106,74,255,4
4.404210431460461,-43.7790238638942,100.0,89,70,49,255,4
10.200086611771287,-42.80138120566162,100.0,89,70,49,255,4
15.813942004850755,-41.05994688583044,100.0,89,70,49,255,4
21.145597228214253,-38.58579684109346,100.0,116,90,63,255,4
26.099908768091638,-35.42308233761277,100.0,89,70,49,255,4
30.58846681768413,-31.62824209062898,100.0,116,90,63,255,4
34.531172952261194,-27.268995114250632,100.0,89,70,49,255,4
37.85766948744618,-22.423132274044338,100.0,116,90,63,255,4
40.508595013762815,-17.177128107193898,100.0,89,70,49,255,4
42.43664370239262,-11.624597682336402,100.0,89,70,49,255,4
43.60740947881033,-5.864626036446402,100.0,136,106,74,255,4
44.0,0.0,106.0,89,70,49,255,4
43.6074094788103,5.864626036446435,106.0,136,106,74,255,4
42.43664370239252,11.624597682336749,106.0,89,70,49,255,4
40.50859501376279,17.17712810719394,106.0,136,106,74,255,4
37.85766948744612,22.42313227404439,106.0,116,90,63,255,4
34.531172952261095,27.2689951142508,106.0,136,106,74,255,4
30.588466817684154,31.628242090628987,106.0,116,90,63,255,4
26.099908768091677,35.42308233761273,106.0,116,90,63,255,4
21.145597228213997,38.58579684109359,106.0,116,90,63,255,4
15.81394200485051,41.059946885830534,106.0,116,90,63,255,4
10.20008661177126,42.80138120566163,106.0,89,70,49,255,4
4.4042104314602435,43.77902386389418,106.0,136,106,74,255,4
-1.4702589883378256,43.975428804131205,106.0,136,106,74,255,4
-7.318491601657749,43.387091175561245,106.0,116,90,63,255,4
-13.036125558967958,42.024509877104116,106.0,89,70,49,255,4
-18.521129546846737,39.912000204311,106.0,89,70,49,255,4
-23.67562353918862,37.08725994233892,106.0,116,90,63,255,4
-28.40762546858732,33.6006966480826,106.0,136,106,74,255,4
-32.63269264851008,29.5145281261259,106.0,89,70,49,255,4
-36.27542865503747,24.90167215054616,106.0,136,106,74,255,4
-39.270828777834915,19.84444524550827,106.0,116,90,63,255,4
-41.56544003074846,14.43309374494095,106.0,116,90,63,255,4
-43.11831502160964,8.764183344569727,106.0,89,70,49,255,4
-43.901742659418744,2.9388758847851877,106.0,89,70,49,255,4
-43.90174265941873,-2.938875884785491,106.0,136,106,74,255,4
